rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
10159,2022-07-31 21:54:30.000000 +00:00,1174,515,2022-08-02 23:43:30.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10160,2022-07-31 22:07:40.000000 +00:00,863,295,2022-08-05 22:34:40.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10161,2022-07-31 22:09:41.000000 +00:00,2651,120,2022-08-02 19:46:41.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10162,2022-07-31 22:11:01.000000 +00:00,1327,475,2022-08-07 00:52:01.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10163,2022-07-31 22:12:34.000000 +00:00,2811,425,2022-08-01 21:47:34.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10164,2022-07-31 22:17:57.000000 +00:00,1405,89,2022-08-05 18:43:57.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10165,2022-07-31 22:21:23.000000 +00:00,3476,50,2022-08-06 17:06:23.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10166,2022-07-31 22:22:20.000000 +00:00,4304,484,2022-08-07 17:06:20.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10167,2022-07-31 22:24:31.000000 +00:00,1222,129,2022-08-06 16:42:31.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10168,2022-07-31 22:25:24.000000 +00:00,4548,570,2022-08-02 18:03:24.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10169,2022-07-31 22:27:13.000000 +00:00,2675,57,2022-08-05 19:32:13.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10170,2022-07-31 22:27:31.000000 +00:00,804,41,2022-08-08 03:53:31.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10171,2022-07-31 22:29:05.000000 +00:00,1367,401,2022-08-03 18:39:05.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10172,2022-07-31 22:29:51.000000 +00:00,2506,426,2022-08-09 00:57:51.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10173,2022-07-31 22:36:59.000000 +00:00,2527,326,2022-08-08 19:20:59.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10174,2022-07-31 22:40:08.000000 +00:00,2459,359,2022-08-06 20:08:08.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10175,2022-07-31 22:40:11.000000 +00:00,3672,137,2022-08-09 01:22:11.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10176,2022-07-31 22:40:35.000000 +00:00,1181,19,2022-08-08 23:46:35.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10177,2022-07-31 22:42:33.000000 +00:00,2242,279,2022-08-03 00:30:33.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10178,2022-07-31 22:43:04.000000 +00:00,1582,491,2022-08-02 23:43:04.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10179,2022-07-31 22:49:54.000000 +00:00,2136,131,2022-08-01 19:46:54.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10180,2022-07-31 22:57:43.000000 +00:00,757,50,2022-08-09 03:04:43.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10181,2022-07-31 23:00:44.000000 +00:00,3111,113,2022-08-04 18:33:44.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10182,2022-07-31 23:08:01.000000 +00:00,4112,578,2022-08-09 17:14:01.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10183,2022-07-31 23:08:01.000000 +00:00,4319,377,2022-08-09 19:41:01.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10184,2022-07-31 23:09:33.000000 +00:00,2785,77,2022-08-05 03:12:33.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10185,2022-07-31 23:12:11.000000 +00:00,1266,64,2022-08-03 02:03:11.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10186,2022-07-31 23:12:36.000000 +00:00,4563,294,2022-08-07 04:08:36.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10187,2022-07-31 23:15:49.000000 +00:00,1629,400,2022-08-05 00:00:49.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10188,2022-07-31 23:19:41.000000 +00:00,1221,331,2022-08-07 23:19:41.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10189,2022-07-31 23:25:00.000000 +00:00,616,509,2022-08-03 05:01:00.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10190,2022-07-31 23:27:53.000000 +00:00,4411,138,2022-08-01 19:32:53.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10191,2022-07-31 23:28:38.000000 +00:00,1131,196,2022-08-06 01:23:38.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10192,2022-07-31 23:33:00.000000 +00:00,1632,569,2022-08-05 02:37:00.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10193,2022-07-31 23:33:27.000000 +00:00,2036,358,2022-08-07 19:15:27.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10194,2022-07-31 23:33:52.000000 +00:00,1447,290,2022-08-06 03:50:52.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10195,2022-07-31 23:34:42.000000 +00:00,2691,396,2022-08-08 04:04:42.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10196,2022-07-31 23:34:51.000000 +00:00,3070,199,2022-08-05 02:43:51.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10197,2022-07-31 23:35:25.000000 +00:00,1186,127,2022-08-07 05:04:25.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10198,2022-07-31 23:36:15.000000 +00:00,1297,366,2022-08-07 05:18:15.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10199,2022-07-31 23:38:55.000000 +00:00,3665,526,2022-08-05 02:41:55.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10200,2022-07-31 23:39:05.000000 +00:00,580,421,2022-08-05 00:07:05.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10201,2022-07-31 23:42:18.000000 +00:00,3649,299,2022-08-08 19:49:18.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10202,2022-07-31 23:43:18.000000 +00:00,1099,306,2022-08-08 22:26:18.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10203,2022-07-31 23:45:27.000000 +00:00,1096,157,2022-08-04 21:45:27.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10204,2022-07-31 23:47:39.000000 +00:00,764,572,2022-08-05 00:11:39.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10205,2022-07-31 23:48:24.000000 +00:00,33,87,2022-08-06 22:53:24.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10206,2022-07-31 23:52:40.000000 +00:00,4479,90,2022-08-10 01:36:40.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10207,2022-07-31 23:53:01.000000 +00:00,2925,334,2022-08-05 04:51:01.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10208,2022-07-31 23:54:51.000000 +00:00,3324,246,2022-08-04 21:39:51.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10209,2022-07-31 23:56:47.000000 +00:00,2429,303,2022-08-03 18:58:47.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10210,2022-07-31 23:58:52.000000 +00:00,49,391,2022-08-10 00:16:52.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10211,2022-08-01 00:01:16.000000 +00:00,810,530,2022-08-10 00:31:16.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10212,2022-08-01 00:01:35.000000 +00:00,3728,324,2022-08-02 22:02:35.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10213,2022-08-01 00:03:18.000000 +00:00,1462,106,2022-08-09 19:07:18.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10214,2022-08-01 00:04:15.000000 +00:00,648,597,2022-08-01 18:31:15.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10215,2022-08-01 00:04:28.000000 +00:00,838,345,2022-08-09 20:43:28.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10216,2022-08-01 00:06:27.000000 +00:00,3603,436,2022-08-08 21:41:27.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10217,2022-08-01 00:07:27.000000 +00:00,1193,389,2022-08-08 23:42:27.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10218,2022-08-01 00:09:44.000000 +00:00,3886,101,2022-08-05 19:08:44.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10219,2022-08-01 00:10:33.000000 +00:00,2262,505,2022-08-10 01:45:33.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10220,2022-08-01 00:13:22.000000 +00:00,3920,294,2022-08-04 21:57:22.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10221,2022-08-01 00:16:50.000000 +00:00,3051,373,2022-08-03 04:35:50.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10222,2022-08-01 00:17:42.000000 +00:00,1214,295,2022-08-08 01:45:42.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10223,2022-08-01 00:23:15.000000 +00:00,1370,522,2022-08-02 18:39:15.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10224,2022-08-01 00:31:56.000000 +00:00,1443,587,2022-08-05 20:21:56.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10225,2022-08-01 00:38:40.000000 +00:00,3131,498,2022-08-06 19:00:40.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10226,2022-08-01 00:40:04.000000 +00:00,3067,107,2022-08-08 00:02:04.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10227,2022-08-01 00:42:22.000000 +00:00,872,571,2022-08-09 22:45:22.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10228,2022-08-01 00:43:18.000000 +00:00,1742,106,2022-08-06 21:10:18.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10229,2022-08-01 00:45:26.000000 +00:00,3459,175,2022-08-10 05:21:26.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10230,2022-08-01 00:49:36.000000 +00:00,76,398,2022-08-05 00:29:36.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10231,2022-08-01 00:50:49.000000 +00:00,1056,511,2022-08-06 02:12:49.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10232,2022-08-01 00:50:55.000000 +00:00,586,512,2022-08-03 03:12:55.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10233,2022-08-01 00:54:23.000000 +00:00,4571,459,2022-08-09 23:23:23.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10234,2022-08-01 00:56:20.000000 +00:00,1641,207,2022-08-09 00:51:20.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10235,2022-08-01 00:57:48.000000 +00:00,2850,30,2022-08-10 06:38:48.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10236,2022-08-01 01:05:34.000000 +00:00,3754,470,2022-08-01 22:40:34.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10237,2022-08-01 01:07:32.000000 +00:00,432,313,2022-08-07 02:54:32.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10238,2022-08-01 01:08:05.000000 +00:00,561,192,2022-08-02 00:52:05.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10239,2022-08-01 01:09:22.000000 +00:00,1232,467,2022-08-04 00:35:22.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10240,2022-08-01 01:09:33.000000 +00:00,4494,109,2022-08-07 01:22:33.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10241,2022-08-01 01:12:25.000000 +00:00,1526,161,2022-08-07 23:37:25.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10242,2022-08-01 01:18:12.000000 +00:00,1825,342,2022-08-02 21:32:12.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10243,2022-08-01 01:18:46.000000 +00:00,2236,132,2022-08-06 20:45:46.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10244,2022-08-01 01:20:01.000000 +00:00,567,51,2022-08-06 22:06:01.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10245,2022-08-01 01:24:09.000000 +00:00,2880,163,2022-08-02 01:31:09.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10246,2022-08-01 01:29:50.000000 +00:00,3598,261,2022-08-09 00:17:50.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10247,2022-08-01 01:34:06.000000 +00:00,4035,189,2022-08-09 01:33:06.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10248,2022-08-01 01:35:28.000000 +00:00,2146,298,2022-08-08 01:24:28.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10249,2022-08-01 01:35:39.000000 +00:00,135,437,2022-08-06 05:50:39.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10250,2022-08-01 01:38:42.000000 +00:00,3706,116,2022-08-07 02:59:42.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10251,2022-08-01 01:39:12.000000 +00:00,2986,39,2022-08-06 02:51:12.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10252,2022-08-01 01:39:39.000000 +00:00,2380,86,2022-08-09 23:40:39.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10253,2022-08-01 01:39:49.000000 +00:00,1406,101,2022-08-08 03:28:49.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10254,2022-08-01 01:42:03.000000 +00:00,2238,416,2022-08-05 22:31:03.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10255,2022-08-01 01:46:13.000000 +00:00,4558,459,2022-08-03 04:54:13.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10256,2022-08-01 01:47:11.000000 +00:00,780,58,2022-08-05 04:21:11.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10257,2022-08-01 01:49:43.000000 +00:00,2403,543,2022-08-04 03:45:43.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10258,2022-08-01 01:51:09.000000 +00:00,2062,469,2022-08-08 22:57:09.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10259,2022-08-01 01:52:05.000000 +00:00,1881,566,2022-08-03 19:54:05.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10260,2022-08-01 01:58:07.000000 +00:00,2864,461,2022-08-05 01:06:07.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10261,2022-08-01 01:58:27.000000 +00:00,2346,50,2022-08-01 20:55:27.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10262,2022-08-01 02:01:26.000000 +00:00,3842,181,2022-08-08 07:03:26.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10263,2022-08-01 02:02:48.000000 +00:00,2420,415,2022-08-08 01:16:48.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10264,2022-08-01 02:03:12.000000 +00:00,1374,297,2022-08-07 23:34:12.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10265,2022-08-01 02:05:04.000000 +00:00,3338,510,2022-08-08 07:09:04.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10266,2022-08-01 02:05:59.000000 +00:00,476,49,2022-08-06 05:23:59.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10267,2022-08-01 02:07:26.000000 +00:00,3883,72,2022-08-07 21:49:26.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10268,2022-08-01 02:08:56.000000 +00:00,2755,138,2022-08-08 01:41:56.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10269,2022-08-01 02:09:26.000000 +00:00,2537,39,2022-08-01 23:01:26.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10270,2022-08-01 02:10:24.000000 +00:00,2025,168,2022-08-07 02:04:24.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10271,2022-08-01 02:13:39.000000 +00:00,3692,6,2022-08-07 22:40:39.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10272,2022-08-01 02:14:34.000000 +00:00,128,273,2022-08-10 04:56:34.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10273,2022-08-01 02:14:47.000000 +00:00,1458,212,2022-08-07 02:59:47.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10274,2022-08-01 02:16:51.000000 +00:00,2916,375,2022-08-04 21:22:51.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10275,2022-08-01 02:20:08.000000 +00:00,669,463,2022-08-08 05:48:08.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10276,2022-08-01 02:22:23.000000 +00:00,2201,48,2022-08-03 06:59:23.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10277,2022-08-01 02:22:41.000000 +00:00,1472,176,2022-08-05 04:07:41.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10278,2022-08-01 02:25:27.000000 +00:00,2497,154,2022-08-08 06:52:27.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10279,2022-08-01 02:26:44.000000 +00:00,3794,247,2022-08-07 21:35:44.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10280,2022-08-01 02:27:15.000000 +00:00,1457,542,2022-08-07 22:01:15.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10281,2022-08-01 02:28:33.000000 +00:00,1047,549,2022-08-02 04:06:33.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10282,2022-08-01 02:29:10.000000 +00:00,617,472,2022-08-07 05:16:10.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10283,2022-08-01 02:29:45.000000 +00:00,4237,462,2022-08-07 03:19:45.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10284,2022-08-01 02:33:19.000000 +00:00,2879,20,2022-08-09 06:58:19.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10285,2022-08-01 02:35:11.000000 +00:00,4523,167,2022-08-05 02:55:11.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10286,2022-08-01 02:35:58.000000 +00:00,498,532,2022-08-10 04:17:58.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10287,2022-08-01 02:37:01.000000 +00:00,125,141,2022-08-05 22:03:01.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10288,2022-08-01 02:38:42.000000 +00:00,572,63,2022-08-06 03:34:42.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10289,2022-08-01 02:39:48.000000 +00:00,3153,566,2022-08-08 01:56:48.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10290,2022-08-01 02:39:50.000000 +00:00,4542,364,2022-08-08 21:29:50.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10291,2022-08-01 02:39:57.000000 +00:00,2056,420,2022-08-05 01:05:57.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10292,2022-08-01 02:42:40.000000 +00:00,2562,340,2022-08-01 22:36:40.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10293,2022-08-01 02:44:26.000000 +00:00,1570,258,2022-08-05 03:16:26.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10294,2022-08-01 02:48:12.000000 +00:00,528,28,2022-08-09 00:19:12.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10295,2022-08-01 02:53:49.000000 +00:00,2355,123,2022-08-10 02:56:49.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10296,2022-08-01 03:04:37.000000 +00:00,1958,573,2022-08-01 22:59:37.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10297,2022-08-01 03:05:04.000000 +00:00,2795,289,2022-08-09 05:08:04.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10298,2022-08-01 03:06:03.000000 +00:00,1383,323,2022-08-05 04:59:03.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10299,2022-08-01 03:08:04.000000 +00:00,1125,369,2022-08-04 07:11:04.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10300,2022-08-01 03:08:11.000000 +00:00,4334,207,2022-08-03 23:24:11.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10301,2022-08-01 03:09:37.000000 +00:00,3072,583,2022-08-04 22:14:37.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10302,2022-08-01 03:12:08.000000 +00:00,1043,144,2022-08-01 21:12:08.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10303,2022-08-01 03:13:33.000000 +00:00,936,479,2022-08-06 01:16:33.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10304,2022-08-01 03:14:12.000000 +00:00,1538,346,2022-08-07 21:38:12.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10305,2022-08-01 03:16:16.000000 +00:00,2946,160,2022-08-07 22:47:16.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10306,2022-08-01 03:19:18.000000 +00:00,2819,541,2022-08-09 01:16:18.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10307,2022-08-01 03:21:54.000000 +00:00,975,332,2022-08-04 08:24:54.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10308,2022-08-01 03:22:49.000000 +00:00,588,240,2022-08-09 03:39:49.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10309,2022-08-01 03:24:18.000000 +00:00,1505,156,2022-08-09 07:32:18.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10310,2022-08-01 03:24:47.000000 +00:00,9,271,2022-08-04 04:36:47.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10311,2022-08-01 03:27:59.000000 +00:00,4211,151,2022-08-02 07:51:59.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10312,2022-08-01 03:29:06.000000 +00:00,4389,172,2022-08-08 03:52:06.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10313,2022-08-01 03:29:29.000000 +00:00,1194,80,2022-08-04 07:12:29.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10314,2022-08-01 03:31:18.000000 +00:00,1548,252,2022-08-06 00:49:18.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10315,2022-08-01 03:34:45.000000 +00:00,895,258,2022-08-07 04:27:45.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10316,2022-08-01 03:34:57.000000 +00:00,1907,469,2022-08-06 01:34:57.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10317,2022-08-01 03:35:34.000000 +00:00,110,561,2022-08-06 01:27:34.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10318,2022-08-01 03:36:53.000000 +00:00,885,548,2022-08-03 23:54:53.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10319,2022-08-01 03:37:19.000000 +00:00,3120,394,2022-08-05 02:18:19.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10320,2022-08-01 03:39:26.000000 +00:00,2298,152,2022-08-08 05:01:26.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10321,2022-08-01 03:40:02.000000 +00:00,4512,177,2022-08-03 03:18:02.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10322,2022-08-01 03:44:13.000000 +00:00,1543,535,2022-08-07 23:20:13.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10323,2022-08-01 03:44:58.000000 +00:00,3539,577,2022-08-06 06:56:58.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10324,2022-08-01 03:49:06.000000 +00:00,523,25,2022-08-09 07:04:06.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10325,2022-08-01 03:52:12.000000 +00:00,2749,258,2022-08-08 08:31:12.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10326,2022-08-01 03:55:34.000000 +00:00,3856,325,2022-08-02 04:18:34.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10327,2022-08-01 03:55:35.000000 +00:00,328,382,2022-08-07 07:17:35.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10328,2022-08-01 03:56:10.000000 +00:00,1191,85,2022-08-01 22:22:10.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10329,2022-08-01 03:56:13.000000 +00:00,2289,302,2022-08-03 02:54:13.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10330,2022-08-01 03:57:04.000000 +00:00,1580,7,2022-08-07 22:00:04.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10331,2022-08-01 03:57:14.000000 +00:00,4152,575,2022-08-07 05:46:14.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10332,2022-08-01 03:57:32.000000 +00:00,642,258,2022-08-10 01:42:32.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10333,2022-08-01 03:58:32.000000 +00:00,3955,499,2022-08-03 23:51:32.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10334,2022-08-01 03:58:42.000000 +00:00,3387,445,2022-08-09 01:00:42.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10335,2022-08-01 03:59:30.000000 +00:00,323,33,2022-08-05 01:26:30.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10336,2022-08-01 03:59:53.000000 +00:00,1091,370,2022-08-03 07:05:53.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10337,2022-08-01 04:01:46.000000 +00:00,307,451,2022-08-10 01:41:46.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10338,2022-08-01 04:03:03.000000 +00:00,1295,339,2022-08-09 04:13:03.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10339,2022-08-01 04:05:50.000000 +00:00,615,363,2022-08-10 06:15:50.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10340,2022-08-01 04:07:03.000000 +00:00,3608,568,2022-08-06 00:03:03.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10341,2022-08-01 04:10:02.000000 +00:00,3304,445,2022-08-07 10:01:02.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10342,2022-08-01 04:11:11.000000 +00:00,332,140,2022-08-09 23:27:11.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10343,2022-08-01 04:15:47.000000 +00:00,2627,267,2022-08-02 03:48:47.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10344,2022-08-01 04:18:23.000000 +00:00,3673,367,2022-08-06 04:20:23.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10345,2022-08-01 04:18:56.000000 +00:00,3985,42,2022-08-04 00:34:56.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10346,2022-08-01 04:19:23.000000 +00:00,4192,476,2022-08-06 00:00:23.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10347,2022-08-01 04:20:03.000000 +00:00,953,574,2022-08-04 09:03:03.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
10348,2022-08-01 04:23:00.000000 +00:00,2076,14,2022-08-04 00:12:00.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
10349,2022-08-01 04:27:13.000000 +00:00,114,295,2022-08-08 09:15:13.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
