inventory_id,film_id,store_id,last_update
2366,515,2,2022-02-15 10:09:17.000000 +00:00
2367,515,2,2022-02-15 10:09:17.000000 +00:00
2368,516,2,2022-02-15 10:09:17.000000 +00:00
2369,516,2,2022-02-15 10:09:17.000000 +00:00
2370,516,2,2022-02-15 10:09:17.000000 +00:00
2371,517,2,2022-02-15 10:09:17.000000 +00:00
2372,517,2,2022-02-15 10:09:17.000000 +00:00
2373,518,1,2022-02-15 10:09:17.000000 +00:00
2374,518,1,2022-02-15 10:09:17.000000 +00:00
2375,518,2,2022-02-15 10:09:17.000000 +00:00
2376,518,2,2022-02-15 10:09:17.000000 +00:00
2377,518,2,2022-02-15 10:09:17.000000 +00:00
2378,518,2,2022-02-15 10:09:17.000000 +00:00
2379,519,2,2022-02-15 10:09:17.000000 +00:00
2380,519,2,2022-02-15 10:09:17.000000 +00:00
2381,519,2,2022-02-15 10:09:17.000000 +00:00
2382,519,2,2022-02-15 10:09:17.000000 +00:00
2383,520,1,2022-02-15 10:09:17.000000 +00:00
2384,520,1,2022-02-15 10:09:17.000000 +00:00
2385,521,1,2022-02-15 10:09:17.000000 +00:00
2386,521,1,2022-02-15 10:09:17.000000 +00:00
2387,521,1,2022-02-15 10:09:17.000000 +00:00
2388,521,1,2022-02-15 10:09:17.000000 +00:00
2389,521,2,2022-02-15 10:09:17.000000 +00:00
2390,521,2,2022-02-15 10:09:17.000000 +00:00
2391,521,2,2022-02-15 10:09:17.000000 +00:00
2392,522,2,2022-02-15 10:09:17.000000 +00:00
2393,522,2,2022-02-15 10:09:17.000000 +00:00
2394,523,1,2022-02-15 10:09:17.000000 +00:00
2395,523,1,2022-02-15 10:09:17.000000 +00:00
2396,524,1,2022-02-15 10:09:17.000000 +00:00
2397,524,1,2022-02-15 10:09:17.000000 +00:00
2398,524,2,2022-02-15 10:09:17.000000 +00:00
2399,524,2,2022-02-15 10:09:17.000000 +00:00
2400,524,2,2022-02-15 10:09:17.000000 +00:00
2401,524,2,2022-02-15 10:09:17.000000 +00:00
2402,525,1,2022-02-15 10:09:17.000000 +00:00
2403,525,1,2022-02-15 10:09:17.000000 +00:00
2404,525,1,2022-02-15 10:09:17.000000 +00:00
2405,525,1,2022-02-15 10:09:17.000000 +00:00
2406,525,2,2022-02-15 10:09:17.000000 +00:00
2407,525,2,2022-02-15 10:09:17.000000 +00:00
2408,525,2,2022-02-15 10:09:17.000000 +00:00
2409,525,2,2022-02-15 10:09:17.000000 +00:00
2410,526,2,2022-02-15 10:09:17.000000 +00:00
2411,526,2,2022-02-15 10:09:17.000000 +00:00
2412,526,2,2022-02-15 10:09:17.000000 +00:00
2413,526,2,2022-02-15 10:09:17.000000 +00:00
2414,527,1,2022-02-15 10:09:17.000000 +00:00
2415,527,1,2022-02-15 10:09:17.000000 +00:00
2416,527,2,2022-02-15 10:09:17.000000 +00:00
2417,527,2,2022-02-15 10:09:17.000000 +00:00
2418,527,2,2022-02-15 10:09:17.000000 +00:00
2419,527,2,2022-02-15 10:09:17.000000 +00:00
2420,528,1,2022-02-15 10:09:17.000000 +00:00
2421,528,1,2022-02-15 10:09:17.000000 +00:00
2422,528,1,2022-02-15 10:09:17.000000 +00:00
2423,529,1,2022-02-15 10:09:17.000000 +00:00
2424,529,1,2022-02-15 10:09:17.000000 +00:00
2425,529,1,2022-02-15 10:09:17.000000 +00:00
2426,529,1,2022-02-15 10:09:17.000000 +00:00
2427,530,1,2022-02-15 10:09:17.000000 +00:00
2428,530,1,2022-02-15 10:09:17.000000 +00:00
2429,530,1,2022-02-15 10:09:17.000000 +00:00
2430,531,1,2022-02-15 10:09:17.000000 +00:00
2431,531,1,2022-02-15 10:09:17.000000 +00:00
2432,531,1,2022-02-15 10:09:17.000000 +00:00
2433,531,1,2022-02-15 10:09:17.000000 +00:00
2434,531,2,2022-02-15 10:09:17.000000 +00:00
2435,531,2,2022-02-15 10:09:17.000000 +00:00
2436,531,2,2022-02-15 10:09:17.000000 +00:00
2437,531,2,2022-02-15 10:09:17.000000 +00:00
2438,532,2,2022-02-15 10:09:17.000000 +00:00
2439,532,2,2022-02-15 10:09:17.000000 +00:00
2440,532,2,2022-02-15 10:09:17.000000 +00:00
2441,532,2,2022-02-15 10:09:17.000000 +00:00
2442,533,1,2022-02-15 10:09:17.000000 +00:00
2443,533,1,2022-02-15 10:09:17.000000 +00:00
2444,533,1,2022-02-15 10:09:17.000000 +00:00
2445,534,1,2022-02-15 10:09:17.000000 +00:00
2446,534,1,2022-02-15 10:09:17.000000 +00:00
2447,534,2,2022-02-15 10:09:17.000000 +00:00
2448,534,2,2022-02-15 10:09:17.000000 +00:00
2449,534,2,2022-02-15 10:09:17.000000 +00:00
2450,535,1,2022-02-15 10:09:17.000000 +00:00
2451,535,1,2022-02-15 10:09:17.000000 +00:00
2452,535,1,2022-02-15 10:09:17.000000 +00:00
2453,535,1,2022-02-15 10:09:17.000000 +00:00
2454,536,1,2022-02-15 10:09:17.000000 +00:00
2455,536,1,2022-02-15 10:09:17.000000 +00:00
2456,536,1,2022-02-15 10:09:17.000000 +00:00
2457,536,2,2022-02-15 10:09:17.000000 +00:00
2458,536,2,2022-02-15 10:09:17.000000 +00:00
2459,537,2,2022-02-15 10:09:17.000000 +00:00
2460,537,2,2022-02-15 10:09:17.000000 +00:00
2461,537,2,2022-02-15 10:09:17.000000 +00:00
2462,538,2,2022-02-15 10:09:17.000000 +00:00
2463,538,2,2022-02-15 10:09:17.000000 +00:00
2464,538,2,2022-02-15 10:09:17.000000 +00:00
2465,539,1,2022-02-15 10:09:17.000000 +00:00
2466,539,1,2022-02-15 10:09:17.000000 +00:00
2467,540,1,2022-02-15 10:09:17.000000 +00:00
2468,540,1,2022-02-15 10:09:17.000000 +00:00
2469,540,1,2022-02-15 10:09:17.000000 +00:00
2470,541,2,2022-02-15 10:09:17.000000 +00:00
2471,541,2,2022-02-15 10:09:17.000000 +00:00
2472,542,1,2022-02-15 10:09:17.000000 +00:00
2473,542,1,2022-02-15 10:09:17.000000 +00:00
2474,542,1,2022-02-15 10:09:17.000000 +00:00
2475,542,1,2022-02-15 10:09:17.000000 +00:00
2476,542,2,2022-02-15 10:09:17.000000 +00:00
2477,542,2,2022-02-15 10:09:17.000000 +00:00
2478,543,1,2022-02-15 10:09:17.000000 +00:00
2479,543,1,2022-02-15 10:09:17.000000 +00:00
2480,544,1,2022-02-15 10:09:17.000000 +00:00
2481,544,1,2022-02-15 10:09:17.000000 +00:00
2482,544,2,2022-02-15 10:09:17.000000 +00:00
2483,544,2,2022-02-15 10:09:17.000000 +00:00
2484,545,1,2022-02-15 10:09:17.000000 +00:00
2485,545,1,2022-02-15 10:09:17.000000 +00:00
2486,545,1,2022-02-15 10:09:17.000000 +00:00
2487,545,1,2022-02-15 10:09:17.000000 +00:00
2488,545,2,2022-02-15 10:09:17.000000 +00:00
2489,545,2,2022-02-15 10:09:17.000000 +00:00
2490,546,2,2022-02-15 10:09:17.000000 +00:00
2491,546,2,2022-02-15 10:09:17.000000 +00:00
2492,546,2,2022-02-15 10:09:17.000000 +00:00
2493,546,2,2022-02-15 10:09:17.000000 +00:00
2494,547,2,2022-02-15 10:09:17.000000 +00:00
2495,547,2,2022-02-15 10:09:17.000000 +00:00
2496,548,1,2022-02-15 10:09:17.000000 +00:00
2497,548,1,2022-02-15 10:09:17.000000 +00:00
2498,549,1,2022-02-15 10:09:17.000000 +00:00
2499,549,1,2022-02-15 10:09:17.000000 +00:00
2500,549,2,2022-02-15 10:09:17.000000 +00:00
2501,549,2,2022-02-15 10:09:17.000000 +00:00
2502,550,1,2022-02-15 10:09:17.000000 +00:00
2503,550,1,2022-02-15 10:09:17.000000 +00:00
2504,550,1,2022-02-15 10:09:17.000000 +00:00
2505,551,1,2022-02-15 10:09:17.000000 +00:00
2506,551,1,2022-02-15 10:09:17.000000 +00:00
2507,551,1,2022-02-15 10:09:17.000000 +00:00
2508,551,2,2022-02-15 10:09:17.000000 +00:00
2509,551,2,2022-02-15 10:09:17.000000 +00:00
2510,551,2,2022-02-15 10:09:17.000000 +00:00
2511,552,2,2022-02-15 10:09:17.000000 +00:00
2512,552,2,2022-02-15 10:09:17.000000 +00:00
2513,552,2,2022-02-15 10:09:17.000000 +00:00
2514,552,2,2022-02-15 10:09:17.000000 +00:00
2515,553,2,2022-02-15 10:09:17.000000 +00:00
2516,553,2,2022-02-15 10:09:17.000000 +00:00
2517,553,2,2022-02-15 10:09:17.000000 +00:00
2518,554,1,2022-02-15 10:09:17.000000 +00:00
2519,554,1,2022-02-15 10:09:17.000000 +00:00
2520,554,1,2022-02-15 10:09:17.000000 +00:00
2521,554,1,2022-02-15 10:09:17.000000 +00:00
2522,554,2,2022-02-15 10:09:17.000000 +00:00
2523,554,2,2022-02-15 10:09:17.000000 +00:00
2524,554,2,2022-02-15 10:09:17.000000 +00:00
2525,555,1,2022-02-15 10:09:17.000000 +00:00
2526,555,1,2022-02-15 10:09:17.000000 +00:00
2527,555,1,2022-02-15 10:09:17.000000 +00:00
2528,555,2,2022-02-15 10:09:17.000000 +00:00
2529,555,2,2022-02-15 10:09:17.000000 +00:00
2530,555,2,2022-02-15 10:09:17.000000 +00:00
2531,555,2,2022-02-15 10:09:17.000000 +00:00
2532,556,1,2022-02-15 10:09:17.000000 +00:00
2533,556,1,2022-02-15 10:09:17.000000 +00:00
2534,556,1,2022-02-15 10:09:17.000000 +00:00
2535,556,2,2022-02-15 10:09:17.000000 +00:00
2536,556,2,2022-02-15 10:09:17.000000 +00:00
2537,556,2,2022-02-15 10:09:17.000000 +00:00
2538,556,2,2022-02-15 10:09:17.000000 +00:00
2539,557,1,2022-02-15 10:09:17.000000 +00:00
2540,557,1,2022-02-15 10:09:17.000000 +00:00
2541,557,2,2022-02-15 10:09:17.000000 +00:00
2542,557,2,2022-02-15 10:09:17.000000 +00:00
2543,557,2,2022-02-15 10:09:17.000000 +00:00
2544,558,2,2022-02-15 10:09:17.000000 +00:00
2545,558,2,2022-02-15 10:09:17.000000 +00:00
2546,559,1,2022-02-15 10:09:17.000000 +00:00
2547,559,1,2022-02-15 10:09:17.000000 +00:00
2548,559,1,2022-02-15 10:09:17.000000 +00:00
2549,559,1,2022-02-15 10:09:17.000000 +00:00
2550,559,2,2022-02-15 10:09:17.000000 +00:00
2551,559,2,2022-02-15 10:09:17.000000 +00:00
2552,559,2,2022-02-15 10:09:17.000000 +00:00
2553,559,2,2022-02-15 10:09:17.000000 +00:00
2554,560,1,2022-02-15 10:09:17.000000 +00:00
2555,560,1,2022-02-15 10:09:17.000000 +00:00
2556,560,1,2022-02-15 10:09:17.000000 +00:00
2557,560,2,2022-02-15 10:09:17.000000 +00:00
2558,560,2,2022-02-15 10:09:17.000000 +00:00
2559,561,1,2022-02-15 10:09:17.000000 +00:00
2560,561,1,2022-02-15 10:09:17.000000 +00:00
2561,561,1,2022-02-15 10:09:17.000000 +00:00
2562,561,1,2022-02-15 10:09:17.000000 +00:00
2563,562,1,2022-02-15 10:09:17.000000 +00:00
2564,562,1,2022-02-15 10:09:17.000000 +00:00
2565,562,1,2022-02-15 10:09:17.000000 +00:00
2566,562,1,2022-02-15 10:09:17.000000 +00:00
2567,562,2,2022-02-15 10:09:17.000000 +00:00
2568,562,2,2022-02-15 10:09:17.000000 +00:00
2569,563,1,2022-02-15 10:09:17.000000 +00:00
2570,563,1,2022-02-15 10:09:17.000000 +00:00
2571,563,1,2022-02-15 10:09:17.000000 +00:00
2572,563,1,2022-02-15 10:09:17.000000 +00:00
2573,563,2,2022-02-15 10:09:17.000000 +00:00
2574,563,2,2022-02-15 10:09:17.000000 +00:00
2575,563,2,2022-02-15 10:09:17.000000 +00:00
2576,564,2,2022-02-15 10:09:17.000000 +00:00
2577,564,2,2022-02-15 10:09:17.000000 +00:00
2578,564,2,2022-02-15 10:09:17.000000 +00:00
2579,565,1,2022-02-15 10:09:17.000000 +00:00
2580,565,1,2022-02-15 10:09:17.000000 +00:00
2581,566,1,2022-02-15 10:09:17.000000 +00:00
2582,566,1,2022-02-15 10:09:17.000000 +00:00
2583,567,1,2022-02-15 10:09:17.000000 +00:00
2584,567,1,2022-02-15 10:09:17.000000 +00:00
2585,567,2,2022-02-15 10:09:17.000000 +00:00
2586,567,2,2022-02-15 10:09:17.000000 +00:00
2587,568,1,2022-02-15 10:09:17.000000 +00:00
2588,568,1,2022-02-15 10:09:17.000000 +00:00
2589,568,2,2022-02-15 10:09:17.000000 +00:00
2590,568,2,2022-02-15 10:09:17.000000 +00:00
2591,569,1,2022-02-15 10:09:17.000000 +00:00
2592,569,1,2022-02-15 10:09:17.000000 +00:00
2593,570,1,2022-02-15 10:09:17.000000 +00:00
2594,570,1,2022-02-15 10:09:17.000000 +00:00
2595,570,2,2022-02-15 10:09:17.000000 +00:00
2596,570,2,2022-02-15 10:09:17.000000 +00:00
2597,570,2,2022-02-15 10:09:17.000000 +00:00
2598,571,1,2022-02-15 10:09:17.000000 +00:00
2599,571,1,2022-02-15 10:09:17.000000 +00:00
2600,571,2,2022-02-15 10:09:17.000000 +00:00
2601,571,2,2022-02-15 10:09:17.000000 +00:00
2602,571,2,2022-02-15 10:09:17.000000 +00:00
2603,571,2,2022-02-15 10:09:17.000000 +00:00
2604,572,1,2022-02-15 10:09:17.000000 +00:00
2605,572,1,2022-02-15 10:09:17.000000 +00:00
2606,572,1,2022-02-15 10:09:17.000000 +00:00
2607,572,1,2022-02-15 10:09:17.000000 +00:00
2608,572,2,2022-02-15 10:09:17.000000 +00:00
2609,572,2,2022-02-15 10:09:17.000000 +00:00
2610,572,2,2022-02-15 10:09:17.000000 +00:00
2611,572,2,2022-02-15 10:09:17.000000 +00:00
2612,573,1,2022-02-15 10:09:17.000000 +00:00
2613,573,1,2022-02-15 10:09:17.000000 +00:00
2614,573,1,2022-02-15 10:09:17.000000 +00:00
2615,573,1,2022-02-15 10:09:17.000000 +00:00
2616,574,1,2022-02-15 10:09:17.000000 +00:00
2617,574,1,2022-02-15 10:09:17.000000 +00:00
2618,574,2,2022-02-15 10:09:17.000000 +00:00
2619,574,2,2022-02-15 10:09:17.000000 +00:00
2620,574,2,2022-02-15 10:09:17.000000 +00:00
2621,575,1,2022-02-15 10:09:17.000000 +00:00
2622,575,1,2022-02-15 10:09:17.000000 +00:00
2623,575,2,2022-02-15 10:09:17.000000 +00:00
2624,575,2,2022-02-15 10:09:17.000000 +00:00
2625,575,2,2022-02-15 10:09:17.000000 +00:00
2626,575,2,2022-02-15 10:09:17.000000 +00:00
2627,576,2,2022-02-15 10:09:17.000000 +00:00
2628,576,2,2022-02-15 10:09:17.000000 +00:00
2629,576,2,2022-02-15 10:09:17.000000 +00:00
2630,577,1,2022-02-15 10:09:17.000000 +00:00
2631,577,1,2022-02-15 10:09:17.000000 +00:00
2632,577,1,2022-02-15 10:09:17.000000 +00:00
2633,578,1,2022-02-15 10:09:17.000000 +00:00
2634,578,1,2022-02-15 10:09:17.000000 +00:00
2635,578,2,2022-02-15 10:09:17.000000 +00:00
2636,578,2,2022-02-15 10:09:17.000000 +00:00
2637,578,2,2022-02-15 10:09:17.000000 +00:00
2638,579,1,2022-02-15 10:09:17.000000 +00:00
2639,579,1,2022-02-15 10:09:17.000000 +00:00
2640,579,1,2022-02-15 10:09:17.000000 +00:00
2641,579,1,2022-02-15 10:09:17.000000 +00:00
2642,579,2,2022-02-15 10:09:17.000000 +00:00
2643,579,2,2022-02-15 10:09:17.000000 +00:00
2644,579,2,2022-02-15 10:09:17.000000 +00:00
2645,580,1,2022-02-15 10:09:17.000000 +00:00
2646,580,1,2022-02-15 10:09:17.000000 +00:00
2647,580,1,2022-02-15 10:09:17.000000 +00:00
2648,580,1,2022-02-15 10:09:17.000000 +00:00
2649,580,2,2022-02-15 10:09:17.000000 +00:00
2650,580,2,2022-02-15 10:09:17.000000 +00:00
2651,581,1,2022-02-15 10:09:17.000000 +00:00
2652,581,1,2022-02-15 10:09:17.000000 +00:00
2653,581,1,2022-02-15 10:09:17.000000 +00:00
2654,582,2,2022-02-15 10:09:17.000000 +00:00
2655,582,2,2022-02-15 10:09:17.000000 +00:00
2656,583,1,2022-02-15 10:09:17.000000 +00:00
2657,583,1,2022-02-15 10:09:17.000000 +00:00
2658,583,1,2022-02-15 10:09:17.000000 +00:00
2659,583,2,2022-02-15 10:09:17.000000 +00:00
2660,583,2,2022-02-15 10:09:17.000000 +00:00
2661,584,1,2022-02-15 10:09:17.000000 +00:00
2662,584,1,2022-02-15 10:09:17.000000 +00:00
2663,585,2,2022-02-15 10:09:17.000000 +00:00
2664,585,2,2022-02-15 10:09:17.000000 +00:00
2665,585,2,2022-02-15 10:09:17.000000 +00:00
2666,585,2,2022-02-15 10:09:17.000000 +00:00
2667,586,1,2022-02-15 10:09:17.000000 +00:00
2668,586,1,2022-02-15 10:09:17.000000 +00:00
2669,586,1,2022-02-15 10:09:17.000000 +00:00
2670,586,1,2022-02-15 10:09:17.000000 +00:00
2671,586,2,2022-02-15 10:09:17.000000 +00:00
2672,586,2,2022-02-15 10:09:17.000000 +00:00
2673,586,2,2022-02-15 10:09:17.000000 +00:00
2674,586,2,2022-02-15 10:09:17.000000 +00:00
2675,587,1,2022-02-15 10:09:17.000000 +00:00
2676,587,1,2022-02-15 10:09:17.000000 +00:00
2677,587,1,2022-02-15 10:09:17.000000 +00:00
2678,588,2,2022-02-15 10:09:17.000000 +00:00
2679,588,2,2022-02-15 10:09:17.000000 +00:00
2680,588,2,2022-02-15 10:09:17.000000 +00:00
2681,588,2,2022-02-15 10:09:17.000000 +00:00
2682,589,2,2022-02-15 10:09:17.000000 +00:00
2683,589,2,2022-02-15 10:09:17.000000 +00:00
2684,589,2,2022-02-15 10:09:17.000000 +00:00
2685,589,2,2022-02-15 10:09:17.000000 +00:00
2686,590,1,2022-02-15 10:09:17.000000 +00:00
2687,590,1,2022-02-15 10:09:17.000000 +00:00
2688,590,1,2022-02-15 10:09:17.000000 +00:00
2689,590,2,2022-02-15 10:09:17.000000 +00:00
2690,590,2,2022-02-15 10:09:17.000000 +00:00
2691,590,2,2022-02-15 10:09:17.000000 +00:00
2692,590,2,2022-02-15 10:09:17.000000 +00:00
2693,591,2,2022-02-15 10:09:17.000000 +00:00
2694,591,2,2022-02-15 10:09:17.000000 +00:00
2695,591,2,2022-02-15 10:09:17.000000 +00:00
2696,592,1,2022-02-15 10:09:17.000000 +00:00
2697,592,1,2022-02-15 10:09:17.000000 +00:00
2698,592,2,2022-02-15 10:09:17.000000 +00:00
2699,592,2,2022-02-15 10:09:17.000000 +00:00
2700,593,2,2022-02-15 10:09:17.000000 +00:00
2701,593,2,2022-02-15 10:09:17.000000 +00:00
2702,593,2,2022-02-15 10:09:17.000000 +00:00
2703,593,2,2022-02-15 10:09:17.000000 +00:00
2704,594,1,2022-02-15 10:09:17.000000 +00:00
2705,594,1,2022-02-15 10:09:17.000000 +00:00
2706,594,1,2022-02-15 10:09:17.000000 +00:00
2707,595,1,2022-02-15 10:09:17.000000 +00:00
2708,595,1,2022-02-15 10:09:17.000000 +00:00
2709,595,1,2022-02-15 10:09:17.000000 +00:00
2710,595,1,2022-02-15 10:09:17.000000 +00:00
2711,595,2,2022-02-15 10:09:17.000000 +00:00
2712,595,2,2022-02-15 10:09:17.000000 +00:00
2713,595,2,2022-02-15 10:09:17.000000 +00:00
2714,595,2,2022-02-15 10:09:17.000000 +00:00
2715,596,1,2022-02-15 10:09:17.000000 +00:00
2716,596,1,2022-02-15 10:09:17.000000 +00:00
2717,596,2,2022-02-15 10:09:17.000000 +00:00
2718,596,2,2022-02-15 10:09:17.000000 +00:00
2719,596,2,2022-02-15 10:09:17.000000 +00:00
2720,596,2,2022-02-15 10:09:17.000000 +00:00
2721,597,2,2022-02-15 10:09:17.000000 +00:00
2722,597,2,2022-02-15 10:09:17.000000 +00:00
2723,597,2,2022-02-15 10:09:17.000000 +00:00
2724,597,2,2022-02-15 10:09:17.000000 +00:00
2725,598,1,2022-02-15 10:09:17.000000 +00:00
2726,598,1,2022-02-15 10:09:17.000000 +00:00
2727,598,1,2022-02-15 10:09:17.000000 +00:00
2728,598,1,2022-02-15 10:09:17.000000 +00:00
2729,599,1,2022-02-15 10:09:17.000000 +00:00
2730,599,1,2022-02-15 10:09:17.000000 +00:00
2731,599,1,2022-02-15 10:09:17.000000 +00:00
2732,599,2,2022-02-15 10:09:17.000000 +00:00
2733,599,2,2022-02-15 10:09:17.000000 +00:00
2734,600,1,2022-02-15 10:09:17.000000 +00:00
2735,600,1,2022-02-15 10:09:17.000000 +00:00
2736,600,2,2022-02-15 10:09:17.000000 +00:00
2737,600,2,2022-02-15 10:09:17.000000 +00:00
2738,601,1,2022-02-15 10:09:17.000000 +00:00
2739,601,1,2022-02-15 10:09:17.000000 +00:00
2740,601,1,2022-02-15 10:09:17.000000 +00:00
2741,601,2,2022-02-15 10:09:17.000000 +00:00
2742,601,2,2022-02-15 10:09:17.000000 +00:00
2743,602,1,2022-02-15 10:09:17.000000 +00:00
2744,602,1,2022-02-15 10:09:17.000000 +00:00
2745,602,2,2022-02-15 10:09:17.000000 +00:00
2746,602,2,2022-02-15 10:09:17.000000 +00:00
2747,602,2,2022-02-15 10:09:17.000000 +00:00
2748,603,1,2022-02-15 10:09:17.000000 +00:00
2749,603,1,2022-02-15 10:09:17.000000 +00:00
2750,603,1,2022-02-15 10:09:17.000000 +00:00
2751,603,1,2022-02-15 10:09:17.000000 +00:00
2752,603,2,2022-02-15 10:09:17.000000 +00:00
2753,603,2,2022-02-15 10:09:17.000000 +00:00
2754,604,2,2022-02-15 10:09:17.000000 +00:00
2755,604,2,2022-02-15 10:09:17.000000 +00:00
2756,604,2,2022-02-15 10:09:17.000000 +00:00
2757,605,2,2022-02-15 10:09:17.000000 +00:00
2758,605,2,2022-02-15 10:09:17.000000 +00:00
2759,606,1,2022-02-15 10:09:17.000000 +00:00
2760,606,1,2022-02-15 10:09:17.000000 +00:00
2761,606,2,2022-02-15 10:09:17.000000 +00:00
2762,606,2,2022-02-15 10:09:17.000000 +00:00
2763,606,2,2022-02-15 10:09:17.000000 +00:00
2764,606,2,2022-02-15 10:09:17.000000 +00:00
2765,608,1,2022-02-15 10:09:17.000000 +00:00
2766,608,1,2022-02-15 10:09:17.000000 +00:00
2767,608,2,2022-02-15 10:09:17.000000 +00:00
2768,608,2,2022-02-15 10:09:17.000000 +00:00
2769,608,2,2022-02-15 10:09:17.000000 +00:00
2770,608,2,2022-02-15 10:09:17.000000 +00:00
2771,609,1,2022-02-15 10:09:17.000000 +00:00
2772,609,1,2022-02-15 10:09:17.000000 +00:00
2773,609,1,2022-02-15 10:09:17.000000 +00:00
2774,609,1,2022-02-15 10:09:17.000000 +00:00
2775,609,2,2022-02-15 10:09:17.000000 +00:00
2776,609,2,2022-02-15 10:09:17.000000 +00:00
2777,609,2,2022-02-15 10:09:17.000000 +00:00
2778,609,2,2022-02-15 10:09:17.000000 +00:00
2779,610,1,2022-02-15 10:09:17.000000 +00:00
2780,610,1,2022-02-15 10:09:17.000000 +00:00
2781,610,2,2022-02-15 10:09:17.000000 +00:00
2782,610,2,2022-02-15 10:09:17.000000 +00:00
2783,610,2,2022-02-15 10:09:17.000000 +00:00
2784,611,1,2022-02-15 10:09:17.000000 +00:00
2785,611,1,2022-02-15 10:09:17.000000 +00:00
2786,611,1,2022-02-15 10:09:17.000000 +00:00
2787,611,1,2022-02-15 10:09:17.000000 +00:00
2788,611,2,2022-02-15 10:09:17.000000 +00:00
2789,611,2,2022-02-15 10:09:17.000000 +00:00
2790,612,2,2022-02-15 10:09:17.000000 +00:00
2791,612,2,2022-02-15 10:09:17.000000 +00:00
2792,613,1,2022-02-15 10:09:17.000000 +00:00
2793,613,1,2022-02-15 10:09:17.000000 +00:00
2794,614,1,2022-02-15 10:09:17.000000 +00:00
2795,614,1,2022-02-15 10:09:17.000000 +00:00
2796,614,1,2022-02-15 10:09:17.000000 +00:00
2797,614,2,2022-02-15 10:09:17.000000 +00:00
2798,614,2,2022-02-15 10:09:17.000000 +00:00
2799,614,2,2022-02-15 10:09:17.000000 +00:00
2800,615,2,2022-02-15 10:09:17.000000 +00:00
2801,615,2,2022-02-15 10:09:17.000000 +00:00
2802,615,2,2022-02-15 10:09:17.000000 +00:00
2803,615,2,2022-02-15 10:09:17.000000 +00:00
2804,616,1,2022-02-15 10:09:17.000000 +00:00
2805,616,1,2022-02-15 10:09:17.000000 +00:00
2806,616,2,2022-02-15 10:09:17.000000 +00:00
2807,616,2,2022-02-15 10:09:17.000000 +00:00
2808,616,2,2022-02-15 10:09:17.000000 +00:00
2809,616,2,2022-02-15 10:09:17.000000 +00:00
2810,617,1,2022-02-15 10:09:17.000000 +00:00
2811,617,1,2022-02-15 10:09:17.000000 +00:00
2812,617,1,2022-02-15 10:09:17.000000 +00:00
2813,618,2,2022-02-15 10:09:17.000000 +00:00
2814,618,2,2022-02-15 10:09:17.000000 +00:00
2815,618,2,2022-02-15 10:09:17.000000 +00:00
2816,618,2,2022-02-15 10:09:17.000000 +00:00
2817,619,1,2022-02-15 10:09:17.000000 +00:00
2818,619,1,2022-02-15 10:09:17.000000 +00:00
2819,619,2,2022-02-15 10:09:17.000000 +00:00
2820,619,2,2022-02-15 10:09:17.000000 +00:00
2821,619,2,2022-02-15 10:09:17.000000 +00:00
2822,619,2,2022-02-15 10:09:17.000000 +00:00
2823,620,1,2022-02-15 10:09:17.000000 +00:00
2824,620,1,2022-02-15 10:09:17.000000 +00:00
2825,620,2,2022-02-15 10:09:17.000000 +00:00
2826,620,2,2022-02-15 10:09:17.000000 +00:00
2827,620,2,2022-02-15 10:09:17.000000 +00:00
2828,621,1,2022-02-15 10:09:17.000000 +00:00
2829,621,1,2022-02-15 10:09:17.000000 +00:00
2830,621,1,2022-02-15 10:09:17.000000 +00:00
2831,621,1,2022-02-15 10:09:17.000000 +00:00
2832,621,2,2022-02-15 10:09:17.000000 +00:00
2833,621,2,2022-02-15 10:09:17.000000 +00:00
2834,621,2,2022-02-15 10:09:17.000000 +00:00
2835,621,2,2022-02-15 10:09:17.000000 +00:00
2836,622,2,2022-02-15 10:09:17.000000 +00:00
2837,622,2,2022-02-15 10:09:17.000000 +00:00
2838,623,1,2022-02-15 10:09:17.000000 +00:00
2839,623,1,2022-02-15 10:09:17.000000 +00:00
2840,623,2,2022-02-15 10:09:17.000000 +00:00
2841,623,2,2022-02-15 10:09:17.000000 +00:00
2842,623,2,2022-02-15 10:09:17.000000 +00:00
2843,624,1,2022-02-15 10:09:17.000000 +00:00
2844,624,1,2022-02-15 10:09:17.000000 +00:00
2845,624,1,2022-02-15 10:09:17.000000 +00:00
2846,624,2,2022-02-15 10:09:17.000000 +00:00
2847,624,2,2022-02-15 10:09:17.000000 +00:00
2848,624,2,2022-02-15 10:09:17.000000 +00:00
2849,624,2,2022-02-15 10:09:17.000000 +00:00
2850,625,1,2022-02-15 10:09:17.000000 +00:00
2851,625,1,2022-02-15 10:09:17.000000 +00:00
2852,625,1,2022-02-15 10:09:17.000000 +00:00
2853,625,2,2022-02-15 10:09:17.000000 +00:00
2854,625,2,2022-02-15 10:09:17.000000 +00:00
2855,625,2,2022-02-15 10:09:17.000000 +00:00
2856,625,2,2022-02-15 10:09:17.000000 +00:00
2857,626,2,2022-02-15 10:09:17.000000 +00:00
2858,626,2,2022-02-15 10:09:17.000000 +00:00
2859,626,2,2022-02-15 10:09:17.000000 +00:00
2860,626,2,2022-02-15 10:09:17.000000 +00:00
2861,627,2,2022-02-15 10:09:17.000000 +00:00
2862,627,2,2022-02-15 10:09:17.000000 +00:00
2863,627,2,2022-02-15 10:09:17.000000 +00:00
2864,628,1,2022-02-15 10:09:17.000000 +00:00
